N° de factura,Fecha de factura,ID Cliente,País,Cantidad,Monto
556732,14/06/2021 11:47,15039,United Kingdom,238,474.87
566950,15/09/2021 16:34,17594,United Kingdom,330,678.18
577048,17/11/2021 13:50,13247,United Kingdom,38,65.7
575759,11/11/2021 10:50,,France,213,132.95
550665,20/04/2021 09:31,12530,Germany,232,417.6
547926,28/03/2021 13:59,12481,Germany,268,229.48
562537,05/08/2021 15:02,12517,Germany,421,771.75
575134,08/11/2021 14:49,14667,United Kingdom,26,97.7
572899,26/10/2021 14:50,13435,United Kingdom,174,558.6
558248,27/06/2021 16:48,13798,United Kingdom,392,576.08
549961,13/04/2021 13:51,16652,United Kingdom,2,25.5
549976,13/04/2021 14:39,15855,United Kingdom,66,106.4
581168,07/12/2021 14:52,16779,United Kingdom,154,344.66
563164,12/08/2021 12:18,16013,United Kingdom,204,505.8
569002,29/09/2021 17:53,17572,United Kingdom,15,30.75
571430,17/10/2021 12:51,13090,United Kingdom,74,331.9
560916,21/07/2021 18:19,14911,EIRE,229,325.64
539742,21/12/2020 15:20,,United Kingdom,43,392.72
567914,22/09/2021 17:14,12647,Germany,64,158.85
561654,28/07/2021 15:58,14973,United Kingdom,255,356.89
572061,20/10/2021 12:53,12474,Germany,554,740.41
556365,10/06/2021 11:44,16370,United Kingdom,158,271.04
544789,23/02/2021 12:25,13993,United Kingdom,98,499.7
560244,17/07/2021 12:14,16931,United Kingdom,243,268.76
578031,22/11/2021 13:41,15796,United Kingdom,80,376.2
544125,16/02/2021 11:53,13199,United Kingdom,268,285.24
564082,23/08/2021 08:51,12627,Germany,4,72
568547,27/09/2021 14:37,15568,United Kingdom,169,228.31
554930,27/05/2021 13:17,15939,United Kingdom,600,252
560535,19/07/2021 12:13,13167,United Kingdom,367,242.91
563439,16/08/2021 13:05,,United Kingdom,718,3148.4
547192,21/03/2021 12:32,15855,United Kingdom,68,95.8
539418,17/12/2020 13:58,17007,United Kingdom,72,135.12
576147,14/11/2021 10:49,16303,United Kingdom,634,1324.3
545311,01/03/2021 13:45,15660,United Kingdom,108,155
552121,06/05/2021 11:40,15757,United Kingdom,167,261.36
560424,18/07/2021 15:15,,United Kingdom,145,0
537598,07/12/2020 12:37,14135,United Kingdom,80,319
548190,29/03/2021 15:18,17511,United Kingdom,42,258.18
543657,11/02/2021 10:38,15133,United Kingdom,106,333.2
575912,11/11/2021 16:20,,United Kingdom,145,0
568786,29/09/2021 09:16,15144,United Kingdom,128,303.2
544819,23/02/2021 17:15,12748,United Kingdom,34,69.59
570677,11/10/2021 15:10,12836,United Kingdom,206,500.33
550462,18/04/2021 13:22,16458,United Kingdom,138,198
568196,25/09/2021 14:44,16705,United Kingdom,248,322.94
556937,15/06/2021 16:05,17716,United Kingdom,626,1175.32
545900,07/03/2021 17:42,17817,United Kingdom,1,195
574170,03/11/2021 11:43,16221,United Kingdom,450,549.49
580660,05/12/2021 13:49,16592,United Kingdom,608,918.16
577905,22/11/2021 11:51,15497,United Kingdom,96,291.6
553050,13/05/2021 10:09,15498,United Kingdom,161,344.15
571118,14/10/2021 08:29,16239,United Kingdom,46,66.3
540167,05/01/2021 12:13,16600,United Kingdom,182,125.86
560494,19/07/2021 10:51,,United Kingdom,24,20.4
561361,26/07/2021 15:40,,United Kingdom,100,0
559945,14/07/2021 10:24,17396,United Kingdom,1,18
579185,28/11/2021 15:28,13188,United Kingdom,25,114.6
566399,12/09/2021 13:11,16141,United Kingdom,238,620.4
559398,08/07/2021 10:48,,United Kingdom,145,0
569140,30/09/2021 14:59,14503,United Kingdom,560,687.38
567182,18/09/2021 15:21,13334,United Kingdom,424,804.98
546637,15/03/2021 12:37,13854,United Kingdom,34,292.3
563037,11/08/2021 15:02,12362,Belgium,340,469.25
547372,22/03/2021 13:46,16374,United Kingdom,52,156.3
559144,06/07/2021 14:17,12921,United Kingdom,161,312.75
537346,06/12/2020 12:21,15301,United Kingdom,503,673.37
564326,24/08/2021 13:30,17256,United Kingdom,73,112.1
549689,11/04/2021 13:40,15971,United Kingdom,7,22.65
545229,01/03/2021 09:52,16915,United Kingdom,18,54.3
572238,21/10/2021 14:50,15819,United Kingdom,218,319.98
573882,01/11/2021 13:23,,United Kingdom,48,0
552978,12/05/2021 14:46,12590,Germany,4282,9341.26
566534,13/09/2021 11:32,,United Kingdom,531,2437.77
536938,03/12/2020 12:05,14680,United Kingdom,464,1680.88
544198,17/02/2021 09:53,12971,United Kingdom,36,84
572763,26/10/2021 09:54,12812,Japan,164,229.64
553515,17/05/2021 14:03,17515,United Kingdom,68,139.19
573159,28/10/2021 08:58,16648,United Kingdom,281,290.66
581423,08/12/2021 15:24,16688,United Kingdom,52,145.7
576615,15/11/2021 16:42,17231,United Kingdom,222,389.76
579511,29/11/2021 16:45,14836,United Kingdom,12,23.4
550438,18/04/2021 12:16,15265,United Kingdom,240,712.24
557933,23/06/2021 15:07,13014,United Kingdom,133,460.75
549748,12/04/2021 10:42,17428,United Kingdom,146,497.82
547490,23/03/2021 11:48,17507,United Kingdom,137,265.02
562140,03/08/2021 10:11,18241,United Kingdom,43,95.85
563168,12/08/2021 12:41,16045,United Kingdom,195,210.05
555015,31/05/2021 10:45,16558,United Kingdom,471,613.54
577400,18/11/2021 17:20,16201,United Kingdom,328,571.24
566635,14/09/2021 10:54,,United Kingdom,288,244.8
550322,17/04/2021 12:53,14524,United Kingdom,52,158.47
562275,04/08/2021 10:04,12689,France,281,511.03
540004,04/01/2021 10:37,13094,United Kingdom,72,76.32
579779,30/11/2021 15:16,17737,United Kingdom,51,80.85
537225,05/12/2020 16:41,12748,United Kingdom,316,496.48
543251,04/02/2021 14:51,14194,United Kingdom,217,516.95
575931,13/11/2021 10:35,16560,United Kingdom,331,509.23
548203,29/03/2021 16:41,,United Kingdom,1786,6908.57
570240,09/10/2021 15:17,13212,United Kingdom,17,75.25
551059,26/04/2021 12:08,13668,United Kingdom,213,360.03
580110,01/12/2021 15:47,17350,United Kingdom,42,72.24
579268,29/11/2021 09:47,14321,United Kingdom,368,300.16
546983,18/03/2021 12:27,16626,United Kingdom,359,795.75
569530,04/10/2021 14:58,17957,United Kingdom,287,111.68
570247,10/10/2021 08:23,15193,United Kingdom,144,499.32
566397,12/09/2021 12:54,17811,United Kingdom,85,147.02
573899,01/11/2021 14:41,15847,United Kingdom,101,208.59
552831,11/05/2021 14:12,13052,United Kingdom,222,348.15
559004,05/07/2021 12:23,12428,Finland,228,632.44
568491,27/09/2021 11:58,15443,United Kingdom,194,369.54
568787,29/09/2021 09:19,13741,United Kingdom,75,305.3
570697,12/10/2021 09:10,15281,United Kingdom,83,140.37
564158,23/08/2021 12:37,16712,United Kingdom,186,250.86
578065,22/11/2021 15:41,,United Kingdom,1378,4381.48
581210,07/12/2021 18:36,,United Kingdom,145,0
576930,17/11/2021 11:09,14834,United Kingdom,122,311.44
543002,02/02/2021 12:36,13491,United Kingdom,97,117.09
552786,11/05/2021 12:14,16029,United Kingdom,432,1024.8
567943,22/09/2021 19:33,14702,United Kingdom,63,216.09
547487,23/03/2021 11:29,,United Kingdom,145,0
573413,30/10/2021 16:12,15444,United Kingdom,192,342.9
549844,12/04/2021 14:17,12854,United Kingdom,260,420.47
542572,28/01/2021 14:54,,United Kingdom,145,0
542265,26/01/2021 17:27,15867,United Kingdom,53,142.71
575866,11/11/2021 12:41,16107,United Kingdom,168,504.24
562037,02/08/2021 09:34,13023,United Kingdom,159,336.4
574176,03/11/2021 11:48,,United Kingdom,145,0
571931,19/10/2021 16:59,,United Kingdom,572,2120.09
539330,17/12/2020 09:38,12370,Austria,51,277.2
562033,02/08/2021 08:49,15410,United Kingdom,146,340.74
571563,18/10/2021 10:07,16249,United Kingdom,188,359.3
558871,04/07/2021 13:19,12557,Spain,1506,4146.34
555742,07/06/2021 10:34,16949,United Kingdom,197,388
571899,19/10/2021 14:22,16885,United Kingdom,45,127.1
546079,09/03/2021 11:05,14534,United Kingdom,87,188.25
544834,24/02/2021 10:15,,United Kingdom,145,0
581415,08/12/2021 14:53,13269,United Kingdom,226,333.68
549234,07/04/2021 11:12,16515,United Kingdom,111,301.82
581096,07/12/2021 11:36,17412,United Kingdom,86,186.4
547529,23/03/2021 15:05,,United Kingdom,1,0
567850,22/09/2021 13:18,15067,United Kingdom,347,538.69
575195,09/11/2021 09:40,16767,United Kingdom,202,271.36
541677,20/01/2021 14:01,12747,United Kingdom,88,303.04
561805,29/07/2021 14:42,,United Kingdom,145,0
541126,14/01/2021 10:10,15626,United Kingdom,312,281.88
548978,05/04/2021 12:08,15727,United Kingdom,393,784.45
556020,08/06/2021 12:03,13571,United Kingdom,82,114.71
540148,05/01/2021 10:58,14189,United Kingdom,510,364.8
537626,07/12/2020 14:57,12347,Iceland,319,711.79
571737,19/10/2021 10:31,14367,United Kingdom,370,764.74
536863,03/12/2020 11:19,17967,United Kingdom,80,123.07
569458,04/10/2021 11:31,,United Kingdom,58,0
571443,17/10/2021 13:43,17785,United Kingdom,67,131.94
539764,22/12/2020 11:07,14533,United Kingdom,540,433.5
537258,06/12/2020 11:16,17227,United Kingdom,92,142.25
564921,31/08/2021 12:43,,United Kingdom,6,0
581225,08/12/2021 09:55,17677,United Kingdom,444,657.12
546373,11/03/2021 12:00,12583,France,325,712.85
558631,30/06/2021 18:17,17921,United Kingdom,67,161.89
551896,05/05/2021 10:29,13711,United Kingdom,122,170.96
545223,01/03/2021 08:58,16462,United Kingdom,4,34
554101,22/05/2021 13:29,13549,United Kingdom,120,223.7
562099,02/08/2021 13:46,14688,United Kingdom,261,423.3
542894,01/02/2021 13:45,12775,Netherlands,113,214.45
578220,23/11/2021 11:49,16525,United Kingdom,214,341.54
551387,28/04/2021 11:40,14240,United Kingdom,79,226.85
547082,20/03/2021 15:15,,United Kingdom,5,27.65
549563,10/04/2021 14:02,14030,United Kingdom,80,113.62
563259,15/08/2021 12:19,17958,United Kingdom,84,508.46
575075,08/11/2021 13:19,13975,United Kingdom,213,287.35
548521,31/03/2021 16:41,17735,United Kingdom,626,652.52
579667,30/11/2021 12:32,16361,United Kingdom,52,115.47
541974,24/01/2021 14:16,14541,United Kingdom,78,163.04
574247,03/11/2021 12:56,13168,United Kingdom,125,346.53
557674,22/06/2021 10:19,16422,United Kingdom,1967,1754.97
538943,15/12/2020 11:15,14060,United Kingdom,168,253.2
551902,05/05/2021 10:49,17512,United Kingdom,168,99.6
562930,10/08/2021 16:01,14209,United Kingdom,184,354.68
563843,19/08/2021 14:02,17811,United Kingdom,57,108.94
550754,20/04/2021 11:57,15465,United Kingdom,60,597
563175,12/08/2021 14:02,14855,United Kingdom,138,339.3
540399,07/01/2021 09:23,14047,United Kingdom,2,9.3
579149,28/11/2021 13:21,13844,United Kingdom,196,361.62
556812,14/06/2021 17:25,,United Kingdom,838,3393.04
537140,05/12/2020 12:53,12748,United Kingdom,54,70.42
575145,08/11/2021 15:40,14116,United Kingdom,78,213.5
567387,20/09/2021 10:38,17450,United Kingdom,1232,3189.94
563688,18/08/2021 12:41,16767,United Kingdom,573,567.62
578114,23/11/2021 09:41,16185,United Kingdom,107,194.41
544108,16/02/2021 10:53,12653,Israel,286,779.1
577616,21/11/2021 10:22,13823,United Kingdom,114,307.24
551449,28/04/2021 16:00,,United Kingdom,145,0
575317,09/11/2021 13:12,17402,United Kingdom,106,312.9
574531,04/11/2021 14:11,12748,United Kingdom,71,37.29
554485,24/05/2021 13:22,18018,United Kingdom,3,37.45
541978,24/01/2021 14:46,13551,United Kingdom,12,91.8
556574,13/06/2021 13:41,16209,United Kingdom,409,1336.2
546310,10/03/2021 16:26,15291,United Kingdom,52,330.6
545913,08/03/2021 10:39,16779,United Kingdom,220,431.58
536528,01/12/2020 13:17,15525,United Kingdom,124,313.93
578930,27/11/2021 12:39,,United Kingdom,1,0
539420,17/12/2020 14:15,15160,United Kingdom,84,158.16
536765,02/12/2020 14:43,,United Kingdom,19,0
566485,13/09/2021 09:49,13880,United Kingdom,112,181.6
580543,05/12/2021 09:11,18223,United Kingdom,286,578.72
553022,12/05/2021 19:23,18172,United Kingdom,4,59.8
542560,28/01/2021 14:51,,United Kingdom,145,0
547106,21/03/2021 11:24,15039,United Kingdom,259,614.85
573279,28/10/2021 13:22,16107,United Kingdom,208,496.8
550830,21/04/2021 10:29,13534,United Kingdom,66,174.15
544298,17/02/2021 12:51,14298,United Kingdom,646,790.86
555415,03/06/2021 10:08,14500,United Kingdom,103,284.85
547719,25/03/2021 10:05,14404,United Kingdom,146,307.5
574844,07/11/2021 11:57,12783,Portugal,89,222.26
565206,01/09/2021 16:46,12971,United Kingdom,102,117.06
548660,01/04/2021 14:24,13169,United Kingdom,96,505.2
567816,22/09/2021 12:34,17243,United Kingdom,84,248.7
578254,23/11/2021 12:52,17809,United Kingdom,180,366.8
571306,17/10/2021 09:57,16701,United Kingdom,658,720.56
551469,28/04/2021 16:23,18037,United Kingdom,6,15.27
563820,19/08/2021 11:57,,United Kingdom,1,10
540769,11/01/2021 10:38,12601,Germany,87,144.26
548308,30/03/2021 12:00,17220,United Kingdom,204,417.75
547967,28/03/2021 15:49,,United Kingdom,279,1491.72
563893,19/08/2021 17:10,16330,United Kingdom,13,27.36
552557,10/05/2021 11:31,16696,United Kingdom,90,404.7
556323,10/06/2021 10:59,17819,United Kingdom,115,599.45
543174,04/02/2021 09:34,16938,United Kingdom,120,267.6
571942,20/10/2021 10:06,17434,United Kingdom,210,327.93
577776,21/11/2021 16:02,12504,Germany,3,32.65
550978,21/04/2021 17:31,13983,United Kingdom,261,305.43
562792,09/08/2021 14:18,17634,United Kingdom,130,105.99
556408,10/06/2021 11:54,13533,United Kingdom,97,124.15
571690,18/10/2021 14:32,14191,United Kingdom,279,329.97
566277,11/09/2021 14:01,16796,United Kingdom,186,305.62
566787,15/09/2021 10:31,,United Kingdom,410,2693.57
548407,31/03/2021 10:07,16401,United Kingdom,376,306.6
572858,26/10/2021 12:36,13571,United Kingdom,144,136.63
541596,19/01/2021 16:18,17602,United Kingdom,155,185.92
552763,11/05/2021 11:33,,United Kingdom,145,0
546929,18/03/2021 10:34,13090,United Kingdom,126,555.3
557329,20/06/2021 10:13,17227,United Kingdom,104,107.6
551872,04/05/2021 17:19,12955,United Kingdom,124,206.6
558378,28/06/2021 16:27,,United Kingdom,145,0
563690,18/08/2021 12:53,15152,United Kingdom,155,303.21
555839,07/06/2021 12:39,13283,United Kingdom,30,25.5
560260,17/07/2021 13:32,14044,United Kingdom,70,171.44
545236,01/03/2021 10:32,,United Kingdom,145,0
561955,01/08/2021 13:03,12949,United Kingdom,18,35.1
541827,21/01/2021 17:05,,United Kingdom,1482,3388.21
568529,27/09/2021 13:38,16181,United Kingdom,152,305.54
577143,18/11/2021 09:31,13200,United Kingdom,70,142.88
562946,11/08/2021 09:38,15581,United Kingdom,1,2500
566480,13/09/2021 09:17,16451,United Kingdom,120,266.97
562538,05/08/2021 15:07,15505,United Kingdom,110,502.02
573362,30/10/2021 13:06,12597,Spain,1484,2176.45
558334,28/06/2021 13:11,12599,France,109,134.28
550284,15/04/2021 14:10,12383,Belgium,77,142.16
571437,17/10/2021 13:23,13069,United Kingdom,7,14.56
581095,07/12/2021 11:35,17238,United Kingdom,78,138.67
549117,06/04/2021 12:56,13491,United Kingdom,192,136.92
559520,08/07/2021 16:26,,United Kingdom,2,9.9
538206,10/12/2020 11:31,17827,United Kingdom,44,236.92
572552,24/10/2021 17:07,14096,United Kingdom,843,3472.42
543827,14/02/2021 09:44,,United Kingdom,145,0
537619,07/12/2020 13:53,13786,United Kingdom,136,230.4
543309,07/02/2021 12:05,18118,United Kingdom,105,245.64
564855,31/08/2021 09:10,16746,United Kingdom,338,307.42
549744,12/04/2021 10:30,15240,United Kingdom,204,316.2
552857,11/05/2021 15:34,,United Kingdom,369,1631.61
547103,21/03/2021 10:54,15218,United Kingdom,299,527.85
556683,14/06/2021 09:43,15358,United Kingdom,112,212.04
551713,03/05/2021 15:12,16230,United Kingdom,195,275.93
537196,05/12/2020 13:55,15426,United Kingdom,159,411.42
573161,28/10/2021 09:00,17736,United Kingdom,1,39.95
539998,04/01/2021 10:16,,United Kingdom,2,0
574335,04/11/2021 09:49,13592,United Kingdom,13,42.45
574715,06/11/2021 14:33,14135,United Kingdom,93,346.35
536536,01/12/2020 13:45,18144,United Kingdom,95,165.05
566449,12/09/2021 16:07,,United Kingdom,145,0
573927,02/11/2021 09:59,13890,United Kingdom,72,282.2
574239,03/11/2021 12:43,14849,United Kingdom,297,467.86
550192,15/04/2021 08:45,12582,Finland,159,306.2
538473,12/12/2020 12:35,13668,United Kingdom,66,177.66
569926,06/10/2021 17:45,,United Kingdom,6,0
581116,07/12/2021 12:21,17232,United Kingdom,93,213.48
557311,19/06/2021 15:36,15700,United Kingdom,355,692.78
568537,27/09/2021 14:04,15061,United Kingdom,274,1001.4
559063,06/07/2021 10:10,17220,United Kingdom,178,173.86
579452,29/11/2021 14:00,13199,United Kingdom,36,225
569917,06/10/2021 17:02,17453,United Kingdom,160,342
553884,19/05/2021 15:36,12600,Germany,47,202.26
545979,08/03/2021 12:30,12748,United Kingdom,116,111
563652,18/08/2021 10:43,,United Kingdom,145,0
579458,29/11/2021 14:38,16549,United Kingdom,168,339.21
563755,19/08/2021 10:58,17612,United Kingdom,286,306.81
541676,20/01/2021 14:01,15379,United Kingdom,351,530.48
564342,24/08/2021 14:53,16340,United Kingdom,501,549.07
580506,04/12/2021 13:34,13319,United Kingdom,128,309.1
563764,19/08/2021 11:15,14606,United Kingdom,42,113.05
556580,13/06/2021 14:20,17719,United Kingdom,120,311.4
541870,24/01/2021 09:39,,United Kingdom,129,733.53
554042,20/05/2021 14:47,15237,United Kingdom,128,154.73
548679,01/04/2021 16:42,,United Kingdom,145,0
541702,21/01/2021 09:44,,United Kingdom,145,0
573324,30/10/2021 10:56,16235,United Kingdom,78,192.02
542885,01/02/2021 13:08,,United Kingdom,145,0
575893,11/11/2021 14:23,17088,United Kingdom,121,239.28
537359,06/12/2020 12:30,14825,United Kingdom,72,184.1
560773,20/07/2021 16:17,,United Kingdom,847,2330.17
560404,18/07/2021 14:20,,United Kingdom,1,0
550156,14/04/2021 15:02,17381,United Kingdom,600,501.12
538499,12/12/2020 12:46,17819,United Kingdom,35,388.65
575947,13/11/2021 11:50,,United Kingdom,574,4357.43
550928,21/04/2021 14:41,,United Kingdom,3,0
578535,24/11/2021 14:52,13207,United Kingdom,58,52.74
549579,11/04/2021 09:18,15780,United Kingdom,127,225.61
579039,28/11/2021 10:23,17031,United Kingdom,110,154.4
578092,22/11/2021 17:19,16811,United Kingdom,393,314.77
540169,05/01/2021 12:20,14527,United Kingdom,33,229.75
574013,02/11/2021 11:59,14285,United Kingdom,140,300.6
562607,08/08/2021 11:45,12885,United Kingdom,346,645.35
578339,24/11/2021 09:07,12421,Spain,77,178.48
568047,23/09/2021 12:27,15075,United Kingdom,447,773.03
554483,24/05/2021 12:57,13771,United Kingdom,231,593.25
557064,16/06/2021 15:07,13263,United Kingdom,156,324.29
563728,18/08/2021 17:09,17045,United Kingdom,71,191.09
554141,23/05/2021 10:34,14189,United Kingdom,72,51.36
576841,16/11/2021 15:26,17368,United Kingdom,34,110.08
539721,21/12/2020 13:34,17306,United Kingdom,1296,324
547517,23/03/2021 14:33,12395,Belgium,321,326.5
548206,29/03/2021 16:56,,United Kingdom,145,0
542790,01/02/2021 10:38,16612,United Kingdom,135,280.05
568211,25/09/2021 15:59,13429,United Kingdom,620,330.6
566318,12/09/2021 10:47,15971,United Kingdom,110,217.3
570723,12/10/2021 11:09,15267,United Kingdom,96,120
539441,17/12/2020 15:30,,United Kingdom,1,0.42
568205,25/09/2021 15:30,18066,United Kingdom,108,318
581170,07/12/2021 15:00,13767,United Kingdom,418,885.98
547099,21/03/2021 10:30,18224,United Kingdom,69,158.95
561219,26/07/2021 08:51,18180,United Kingdom,380,301.2
540252,05/01/2021 16:25,,United Kingdom,145,0
556817,15/06/2021 09:33,14609,United Kingdom,720,151.2
569692,05/10/2021 15:17,14389,United Kingdom,540,732.32
556536,13/06/2021 12:36,17795,United Kingdom,150,187.14
577124,17/11/2021 18:41,,United Kingdom,145,0
569936,06/10/2021 17:52,17490,United Kingdom,204,306.72
547646,24/03/2021 11:42,,United Kingdom,145,0
551346,28/04/2021 09:12,12362,Belgium,275,495.24
576057,13/11/2021 15:05,15861,United Kingdom,146,144.94
554677,25/05/2021 16:03,,United Kingdom,9,0
564544,25/08/2021 15:50,15663,United Kingdom,106,138.14
554850,27/05/2021 09:15,17739,United Kingdom,158,388.18
566928,15/09/2021 15:21,16189,United Kingdom,102,144.48
560650,20/07/2021 11:38,15529,United Kingdom,429,466.87
563562,17/08/2021 14:02,16029,United Kingdom,412,697.6
567640,21/09/2021 14:08,12604,France,64,75.68
551878,05/05/2021 08:32,15129,United Kingdom,30,119.7
549733,11/04/2021 16:56,17827,United Kingdom,218,312.01
569464,04/10/2021 11:40,,United Kingdom,145,0
573545,31/10/2021 13:12,16969,United Kingdom,76,171.45
559515,08/07/2021 15:58,,United Kingdom,30,136.32
577115,17/11/2021 18:02,,United Kingdom,145,0
566408,12/09/2021 13:43,16984,United Kingdom,791,1255.22
556821,15/06/2021 10:22,,United Kingdom,31,296.04
562768,09/08/2021 10:49,14127,United Kingdom,124,257.48
536601,02/12/2020 08:33,17850,United Kingdom,12,22.2
576780,16/11/2021 13:27,13258,United Kingdom,155,370.36
543731,11/02/2021 11:57,17677,United Kingdom,422,612.25
560927,22/07/2021 09:55,13078,United Kingdom,202,572.93
567154,16/09/2021 16:29,15523,United Kingdom,132,412.01
539997,04/01/2021 10:15,,United Kingdom,5,0
569565,05/10/2021 09:52,16722,United Kingdom,475,314.5
549938,13/04/2021 11:42,13199,United Kingdom,160,408
575706,10/11/2021 17:13,14713,United Kingdom,250,365
542903,01/02/2021 14:46,15107,United Kingdom,48,40.8
559907,13/07/2021 13:37,12766,Portugal,625,936.48
570405,10/10/2021 12:51,13429,United Kingdom,244,165.72
575979,13/11/2021 13:30,14784,United Kingdom,181,175.31
567533,21/09/2021 09:45,17651,United Kingdom,408,652.85
561368,26/07/2021 16:00,14866,United Kingdom,1,36.5
572765,26/10/2021 10:02,16013,United Kingdom,672,2251.2
580731,05/12/2021 17:36,17383,United Kingdom,150,199.29
566055,08/09/2021 15:05,15453,United Kingdom,97,227.79
568518,27/09/2021 12:53,12680,France,65,189.2
551334,27/04/2021 16:39,17991,United Kingdom,2,5.9
555588,06/06/2021 09:16,16849,United Kingdom,33,124.57
575512,10/11/2021 10:36,14121,United Kingdom,786,1247.41
545996,08/03/2021 14:12,14367,United Kingdom,480,983.16
548568,01/04/2021 10:43,14543,United Kingdom,30,283.21
555521,05/06/2021 11:21,13576,United Kingdom,147,389.61
576853,16/11/2021 15:48,12971,United Kingdom,57,93.39
576253,14/11/2021 13:57,15125,United Kingdom,200,358
558636,30/06/2021 19:58,14702,United Kingdom,60,165.5
551578,03/05/2021 11:19,,United Kingdom,145,0
563753,19/08/2021 10:51,12513,France,462,612.29
545888,07/03/2021 16:14,13798,United Kingdom,322,416.22
567165,18/09/2021 11:58,17841,United Kingdom,162,258.99
554117,22/05/2021 15:12,13758,United Kingdom,832,893.37
554954,27/05/2021 14:50,14227,United Kingdom,87,179.67
556795,14/06/2021 14:29,15912,United Kingdom,119,123.13
559801,12/07/2021 13:46,,United Kingdom,43,348.56
580259,02/12/2021 12:32,13705,United Kingdom,126,189.18
545426,02/03/2021 14:41,15189,United Kingdom,82,276.66
539729,21/12/2020 14:29,,United Kingdom,1,7.95
566572,13/09/2021 12:52,13488,United Kingdom,177,432.75
542929,02/02/2021 10:34,17811,United Kingdom,105,289.3
580646,05/12/2021 13:13,17857,United Kingdom,1600,1048
555251,01/06/2021 15:12,13062,United Kingdom,343,346.98
573126,27/10/2021 16:32,15738,United Kingdom,219,335.55
553489,17/05/2021 12:43,15730,United Kingdom,314,467.43
550188,14/04/2021 18:57,12457,Switzerland,197,669.25
537021,03/12/2020 15:43,,United Kingdom,145,0
571682,18/10/2021 14:00,14179,United Kingdom,221,551.68
554073,22/05/2021 11:26,17007,United Kingdom,90,117.66
581422,08/12/2021 15:24,,United Kingdom,145,0
562941,11/08/2021 08:39,15498,United Kingdom,12,17.4
575695,10/11/2021 16:39,17502,United Kingdom,94,226.6
568329,26/09/2021 14:12,15243,United Kingdom,185,316.68
576696,16/11/2021 12:26,16669,United Kingdom,402,645.38
557012,16/06/2021 11:51,18241,United Kingdom,24,62.4
557137,17/06/2021 09:32,,United Kingdom,3,0
579345,29/11/2021 11:46,12727,France,342,643
562260,03/08/2021 15:38,13408,United Kingdom,327,452.8
556908,15/06/2021 13:23,18165,United Kingdom,254,302.46
545336,01/03/2021 16:53,12428,Finland,2,551.2
567900,22/09/2021 16:27,14911,EIRE,5,10.5
543783,11/02/2021 16:45,,United Kingdom,145,0
569037,30/09/2021 10:45,13263,United Kingdom,565,499.49
574675,06/11/2021 12:31,17289,United Kingdom,248,438.17
578838,25/11/2021 15:52,,United Kingdom,145,0
576675,16/11/2021 12:01,,United Kingdom,3,0
567307,19/09/2021 13:35,15078,United Kingdom,290,573.2
564436,25/08/2021 12:06,17841,United Kingdom,169,451.92
579101,28/11/2021 11:27,16364,United Kingdom,165,359.49
564370,25/08/2021 09:53,17134,United Kingdom,22,94.5
556781,14/06/2021 12:47,13384,United Kingdom,666,1172.6
538142,09/12/2020 15:58,,United Kingdom,1,0
537683,08/12/2020 10:14,12921,United Kingdom,240,365.4
576365,14/11/2021 17:55,,United Kingdom,13956,50653.91
566596,13/09/2021 15:18,14163,United Kingdom,304,786.52
553156,13/05/2021 14:58,17841,United Kingdom,174,240.73
544305,17/02/2021 13:54,15044,United Kingdom,48,205.5
564079,22/08/2021 15:55,12627,Germany,322,630.39
571131,14/10/2021 10:13,,United Kingdom,145,0
543164,03/02/2021 19:32,13208,United Kingdom,157,168.45
571276,16/10/2021 12:30,14702,United Kingdom,157,360.41
559526,10/07/2021 11:19,15756,United Kingdom,61,115.72
536594,01/12/2020 17:22,15235,United Kingdom,34,79.5
576257,14/11/2021 14:17,12757,Portugal,30,49.5
545017,25/02/2021 13:51,12361,Belgium,91,189.9
540005,04/01/2021 10:38,17315,United Kingdom,138,190.56
546875,17/03/2021 16:38,12514,Italy,440,1017.68
581107,07/12/2021 12:15,16000,United Kingdom,620,2046
569220,02/10/2021 13:26,16007,United Kingdom,598,751.74
542722,31/01/2021 14:38,13089,United Kingdom,144,261.6
556998,16/06/2021 10:48,16672,United Kingdom,96,305.4
568216,26/09/2021 09:28,16168,United Kingdom,86,163.02
572698,25/10/2021 14:25,,United Kingdom,1,0
560742,20/07/2021 15:44,14755,United Kingdom,139,312.9
557321,20/06/2021 08:50,15854,United Kingdom,48,132
552974,12/05/2021 13:54,16186,United Kingdom,30,77.24
566916,15/09/2021 14:25,12457,Switzerland,4,160
550799,20/04/2021 14:46,17115,United Kingdom,166,310.02
540479,07/01/2021 15:19,14889,United Kingdom,90,135.9
578341,24/11/2021 09:13,16966,United Kingdom,384,279.36
564058,22/08/2021 14:23,17676,United Kingdom,166,230.98
547916,28/03/2021 12:46,,United Kingdom,145,0
564738,28/08/2021 14:16,16816,United Kingdom,23,44.37
573629,31/10/2021 15:30,12522,Germany,65,103.32
564857,31/08/2021 09:23,,United Kingdom,480,3236.94
550034,14/04/2021 11:48,16187,United Kingdom,498,713.08
578835,25/11/2021 15:44,12682,France,69,153.72
573988,02/11/2021 11:14,,United Kingdom,1,0
575740,11/11/2021 09:25,18130,United Kingdom,386,455.91
573391,30/10/2021 14:57,14911,EIRE,185,501.66
542862,01/02/2021 11:51,14606,United Kingdom,77,161.2
578244,23/11/2021 12:36,15727,United Kingdom,438,569.67
